Date,Month,DayOfWeek,Day,Platform,Campaign_ID,Impressions,Clicks,Spend,Conversions,Revenue
2024-11-08,11,4,8,Google,Data Anlytics Corse,5915.0,175.0,223.39,8.0,1595.0
2024-11-12,11,1,12,Google,Data Analytics Corse,3948.0,100.0,230.56,6.0,1234.0
2024-11-12,11,1,12,Google,Data Analytics Corse,5446.0,114.0,207.62,8.0,1355.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,5388.0,109.0,205.68,6.0,1339.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,5138.0,154.0,194.15,7.0,1295.0
2024-11-21,11,3,21,Google,Data Analytcis Course,3534.0,199.0,238.67,5.0,1776.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,4302.0,98.0,183.4,9.0,1765.0
2024-11-27,11,2,27,Google,Data Analytcis Course,4367.0,196.0,238.44,7.0,1931.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,3721.0,81.0,222.89,4.0,1690.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,4351.0,150.0,203.7,8.0,1765.0
2024-11-07,11,3,7,Google,Data Anlytics Corse,3122.0,121.0,237.57,6.0,1796.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3924.0,124.0,188.66,6.0,1472.0
2024-11-29,11,4,29,Google,Data Analytcis Course,4126.0,108.0,219.33,3.0,1275.0
2024-11-12,11,1,12,Google,Data Analytics Corse,3499.0,192.0,237.83,10.0,0.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,3708.0,178.0,192.77,10.0,1292.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,3302.0,191.0,207.75,9.0,0.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3131.0,147.0,242.53,4.0,1231.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5145.0,88.0,242.9,10.0,1963.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5241.0,92.0,223.48,9.0,1050.0
2024-11-08,11,4,8,Google,Data Analytcis Course,4149.0,148.0,223.33,6.0,1318.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,3791.0,127.0,231.06,6.0,1351.0
2024-11-15,11,4,15,Google,Data Analytcis Course,4375.0,156.0,249.33,6.0,1663.0
2024-11-07,11,3,7,Google,Data Analytics Corse,3753.0,176.0,201.76,4.0,1070.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,4275.0,145.0,185.05,7.0,1574.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4332.0,136.0,234.52,6.0,1162.0
2024-11-09,11,5,9,Google,Data Analytics Corse,4001.0,150.0,219.1,6.0,1365.0
2024-11-21,11,3,21,Google,Data Analytics Corse,4436.0,145.0,190.63,10.0,1502.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,5661.0,165.0,0.0,6.0,1848.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5746.0,183.0,248.15,5.0,1012.0
2024-11-25,11,0,25,Google,Data Analytics Corse,3906.0,176.0,214.0,4.0,1382.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,5127.0,164.0,194.76,5.0,0.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,4093.0,0.0,230.81,6.0,1713.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4933.0,95.0,220.04,3.0,1366.0
2024-11-13,11,2,13,Google,Data Analytcis Course,5180.0,83.0,209.62,4.0,1972.0
2024-11-29,11,4,29,Google,Data Analytics Corse,4988.0,91.0,217.34,10.0,1508.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,5510.0,107.0,216.1,8.0,1857.0
2024-11-07,11,3,7,Google,Data Anlytics Corse,3187.0,83.0,0.0,10.0,1571.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3788.0,166.0,238.56,8.0,1657.0
2024-11-13,11,2,13,Google,Data Analytcis Course,4575.0,182.0,233.74,10.0,1844.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,4382.0,188.0,249.5,9.0,1746.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4605.0,107.0,230.74,7.0,1590.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4857.0,169.0,194.79,7.0,1391.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3150.0,165.0,190.3,3.0,1129.0
2024-11-27,11,2,27,Google,Data Analytics Corse,4630.0,137.0,201.14,4.0,1680.0
2024-11-21,11,3,21,Google,Data Analytics Corse,3712.0,135.0,207.14,3.0,1788.0
2024-11-30,11,5,30,Google,Data Analytcis Course,5739.0,130.0,0.0,8.0,0.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,0.0,193.0,230.95,8.0,1055.0
2024-11-24,11,6,24,Google,Data Analytcis Course,4556.0,122.0,243.84,4.0,1164.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,5824.0,167.0,204.18,0.0,1452.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,5765.0,145.0,240.62,6.0,1056.0
2024-11-13,11,2,13,Google,DataAnalyticsCourse,5653.0,80.0,228.06,8.0,1795.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,4379.0,0.0,238.75,8.0,0.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5612.0,141.0,224.45,5.0,1150.0
2024-11-29,11,4,29,Google,Data Analytics Corse,3102.0,180.0,198.37,3.0,0.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5812.0,196.0,246.88,9.0,1715.0
2024-11-15,11,4,15,Google,Data Analytics Corse,4904.0,168.0,219.0,5.0,1541.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,4562.0,0.0,183.58,9.0,1668.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4708.0,178.0,237.77,10.0,1449.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3945.0,93.0,189.53,3.0,1560.0
2024-11-18,11,0,18,Google,Data Analytics Corse,5863.0,138.0,201.19,10.0,1898.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4470.0,143.0,214.42,8.0,1353.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5800.0,0.0,0.0,9.0,1369.0
2024-11-27,11,2,27,Google,Data Analytics Corse,4041.0,147.0,229.19,10.0,1558.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3449.0,101.0,188.39,10.0,1318.0
2024-11-25,11,0,25,Google,Data Analytics Corse,4195.0,195.0,231.87,10.0,1834.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5365.0,142.0,237.95,10.0,1548.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,3854.0,139.0,234.73,3.0,1802.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,5597.0,84.0,244.39,10.0,1685.0
2024-11-22,11,4,22,Google,Data Analytics Corse,5488.0,103.0,237.06,7.0,1874.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3676.0,108.0,203.45,8.0,1369.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,4307.0,171.0,220.89,8.0,1187.0
2024-11-21,11,3,21,Google,Data Anlytics Corse,4204.0,80.0,226.79,3.0,1434.0
2024-11-21,11,3,21,Google,Data Analytics Corse,3589.0,169.0,237.83,3.0,1754.0
2024-11-18,11,0,18,Google,Data Analytics Corse,3048.0,0.0,189.48,7.0,1740.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,4631.0,92.0,233.3,10.0,1521.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,5624.0,189.0,248.03,7.0,0.0
2024-11-05,11,1,5,Google,Data Analytics Corse,5931.0,124.0,214.41,3.0,1906.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,5891.0,138.0,247.47,7.0,1138.0
2024-11-12,11,1,12,Google,Data Analytics Corse,5774.0,186.0,236.22,6.0,1288.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,4869.0,100.0,234.37,7.0,1890.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,5403.0,151.0,180.74,3.0,1610.0
2024-11-29,11,4,29,Google,Data Analytcis Course,4577.0,176.0,207.98,0.0,1396.0
2024-11-19,11,1,19,Google,Data Analytcis Course,3978.0,0.0,230.19,9.0,1792.0
2024-11-14,11,3,14,Google,Data Analytcis Course,4483.0,141.0,240.23,4.0,1516.0
2024-11-14,11,3,14,Google,Data Analytics Corse,5754.0,117.0,228.8,3.0,0.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,5528.0,131.0,182.38,6.0,1168.0
2024-11-27,11,2,27,Google,Data Analytics Corse,3639.0,173.0,225.73,4.0,1804.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,4067.0,195.0,220.61,8.0,1767.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,3931.0,126.0,212.16,9.0,1537.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3602.0,119.0,191.83,3.0,1052.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5663.0,141.0,237.57,3.0,1269.0
2024-11-30,11,5,30,Google,Data Analytcis Course,4021.0,182.0,0.0,7.0,1444.0
2024-11-19,11,1,19,Google,Data Analytcis Course,4551.0,192.0,223.93,10.0,1231.0
2024-11-18,11,0,18,Google,DataAnalyticsCourse,5123.0,0.0,231.93,9.0,1031.0
2024-11-03,11,6,3,Google,Data Analytcis Course,3816.0,160.0,207.93,9.0,1884.0
2024-11-14,11,3,14,Google,Data Analytics Corse,3154.0,140.0,212.73,4.0,1024.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3700.0,134.0,226.57,7.0,1836.0
2024-11-26,11,1,26,Google,Data Anlytics Corse,3963.0,92.0,219.39,10.0,1834.0
2024-11-08,11,4,8,Google,Data Analytics Corse,3978.0,163.0,232.7,9.0,1380.0
2024-11-05,11,1,5,Google,Data Analytcis Course,5105.0,155.0,239.11,5.0,1009.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,3559.0,194.0,205.78,9.0,1765.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,3005.0,165.0,239.14,6.0,1989.0
2024-11-07,11,3,7,Google,Data Analytics Corse,4740.0,135.0,235.55,4.0,1715.0
2024-11-05,11,1,5,Google,DataAnalyticsCourse,4379.0,87.0,209.25,10.0,1348.0
2024-11-25,11,0,25,Google,Data Analytics Corse,4151.0,164.0,219.97,9.0,0.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3185.0,0.0,217.33,3.0,0.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,5652.0,84.0,191.93,8.0,1729.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4819.0,158.0,185.34,9.0,1066.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4472.0,90.0,237.16,10.0,1629.0
2024-11-14,11,3,14,Google,DataAnalyticsCourse,3186.0,197.0,194.44,6.0,1857.0
2024-11-26,11,1,26,Google,Data Analytcis Course,4241.0,133.0,197.26,9.0,1325.0
2024-11-04,11,0,4,Google,Data Analytcis Course,5035.0,149.0,234.52,5.0,1304.0
2024-11-17,11,6,17,Google,Data Analytcis Course,5686.0,197.0,239.76,9.0,1462.0
2024-11-25,11,0,25,Google,Data Analytics Corse,4062.0,157.0,223.72,8.0,0.0
2024-11-06,11,2,6,Google,Data Analytics Corse,3113.0,102.0,202.77,7.0,1997.0
2024-11-04,11,0,4,Google,Data Analytics Corse,3958.0,175.0,193.52,8.0,1064.0
2024-11-10,11,6,10,Google,Data Analytcis Course,3317.0,101.0,0.0,4.0,1716.0
2024-11-08,11,4,8,Google,Data Analytics Corse,4226.0,127.0,184.46,9.0,1427.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,3469.0,148.0,212.07,9.0,1898.0
2024-11-01,11,4,1,Google,Data Anlytics Corse,3859.0,181.0,246.36,9.0,1769.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,3389.0,140.0,183.33,6.0,1385.0
2024-11-26,11,1,26,Google,Data Analytcis Course,5075.0,146.0,0.0,9.0,1353.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3269.0,148.0,191.73,9.0,1396.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,4814.0,101.0,191.43,7.0,1112.0
2024-11-08,11,4,8,Google,Data Analytcis Course,5145.0,179.0,223.04,9.0,1002.0
2024-11-11,11,0,11,Google,Data Analytcis Course,4107.0,151.0,183.81,10.0,1872.0
2024-11-26,11,1,26,Google,Data Analytcis Course,3221.0,195.0,185.08,10.0,1905.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,4846.0,169.0,230.53,8.0,1103.0
2024-11-01,11,4,1,Google,Data Analytics Corse,3160.0,161.0,229.71,3.0,1817.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,5095.0,156.0,214.32,9.0,1444.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,3957.0,148.0,0.0,10.0,1288.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4920.0,126.0,182.36,5.0,1933.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,3588.0,189.0,191.74,9.0,1893.0
2024-11-14,11,3,14,Google,Data Analytics Corse,4927.0,119.0,223.35,3.0,1377.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,0.0,0.0,200.54,5.0,0.0
2024-11-12,11,1,12,Google,Data Analytcis Course,5742.0,127.0,233.98,4.0,1743.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,4474.0,106.0,181.48,10.0,1189.0
2024-11-06,11,2,6,Google,Data Analytcis Course,4322.0,119.0,183.0,5.0,1108.0
2024-11-20,11,2,20,Google,Data Analytcis Course,4144.0,81.0,180.01,3.0,1648.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,5007.0,152.0,208.84,10.0,1628.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5388.0,153.0,219.93,4.0,1602.0
2024-11-12,11,1,12,Google,Data Analytics Corse,4229.0,120.0,244.13,9.0,1380.0
2024-11-08,11,4,8,Google,Data Anlytics Corse,5140.0,167.0,228.32,9.0,1056.0
2024-11-07,11,3,7,Google,Data Analytcis Course,5001.0,116.0,186.67,5.0,1340.0
2024-11-23,11,5,23,Google,Data Anlytics Corse,3802.0,93.0,215.52,7.0,1513.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,5584.0,159.0,249.46,8.0,1176.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,5105.0,146.0,224.77,7.0,1440.0
2024-11-30,11,5,30,Google,Data Analytcis Course,5714.0,136.0,190.3,8.0,1694.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,5025.0,159.0,208.68,4.0,1779.0
2024-11-15,11,4,15,Google,Data Anlytics Corse,3781.0,83.0,220.82,4.0,1866.0
2024-11-21,11,3,21,Google,DataAnalyticsCourse,3318.0,136.0,215.86,8.0,1712.0
2024-11-21,11,3,21,Google,Data Analytcis Course,3939.0,136.0,213.66,6.0,1708.0
2024-11-12,11,1,12,Google,Data Analytics Corse,3546.0,166.0,221.99,3.0,1796.0
2024-11-19,11,1,19,Google,Data Anlytics Corse,5845.0,192.0,247.56,3.0,1542.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,3580.0,0.0,223.48,6.0,1555.0
2024-11-02,11,5,2,Google,Data Analytcis Course,4019.0,108.0,199.85,8.0,1657.0
2024-11-20,11,2,20,Google,Data Analytcis Course,3345.0,175.0,185.48,9.0,1193.0
2024-11-03,11,6,3,Google,DataAnalyticsCourse,4413.0,80.0,245.4,5.0,1650.0
2024-11-17,11,6,17,Google,Data Analytics Corse,4969.0,192.0,234.27,5.0,1627.0
2024-11-11,11,0,11,Google,DataAnalyticsCourse,5083.0,85.0,181.19,3.0,1048.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,4176.0,91.0,216.63,8.0,1502.0
2024-11-27,11,2,27,Google,DataAnalyticsCourse,5389.0,94.0,220.53,10.0,1670.0
2024-11-14,11,3,14,Google,Data Analytcis Course,4653.0,119.0,224.68,4.0,1773.0
2024-11-12,11,1,12,Google,Data Anlytics Corse,3926.0,198.0,195.25,7.0,1060.0
2024-11-10,11,6,10,Google,Data Analytcis Course,4154.0,87.0,232.88,3.0,1099.0
2024-11-02,11,5,2,Google,Data Analytcis Course,3286.0,101.0,196.59,9.0,1034.0
2024-11-22,11,4,22,Google,Data Analytics Corse,4593.0,142.0,230.69,5.0,1537.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5689.0,111.0,195.94,4.0,1377.0
2024-11-15,11,4,15,Google,Data Analytics Corse,5040.0,152.0,238.61,9.0,1795.0
2024-11-01,11,4,1,Google,Data Analytcis Course,3623.0,89.0,218.35,6.0,1311.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3999.0,115.0,216.67,6.0,1777.0
2024-11-04,11,0,4,Google,Data Analytcis Course,4320.0,131.0,223.08,7.0,0.0
2024-11-28,11,3,28,Google,DataAnalyticsCourse,4027.0,153.0,182.11,5.0,1332.0
2024-11-29,11,4,29,Google,Data Analytics Corse,0.0,108.0,208.9,0.0,1313.0
2024-11-21,11,3,21,Google,Data Analytcis Course,5712.0,172.0,204.06,7.0,1407.0
2024-11-27,11,2,27,Google,Data Analytics Corse,5514.0,118.0,237.88,9.0,1401.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3776.0,90.0,186.92,4.0,1053.0
2024-11-04,11,0,4,Google,Data Analytcis Course,3370.0,97.0,236.35,7.0,0.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3814.0,149.0,213.11,7.0,1057.0
2024-11-29,11,4,29,Google,Data Analytcis Course,5434.0,137.0,182.57,7.0,1852.0
2024-11-28,11,3,28,Google,Data Analytcis Course,4079.0,172.0,183.05,8.0,1988.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,4252.0,116.0,180.05,8.0,1568.0
2024-11-03,11,6,3,Google,Data Analytics Corse,4793.0,187.0,186.41,9.0,1120.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,4140.0,126.0,193.49,0.0,1340.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,5844.0,123.0,201.7,6.0,1636.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,5845.0,132.0,249.74,0.0,1067.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,3371.0,118.0,191.98,6.0,1458.0
2024-11-18,11,0,18,Google,Data Analytics Corse,4853.0,92.0,189.19,9.0,1189.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,5781.0,100.0,202.96,7.0,1132.0
2024-11-27,11,2,27,Google,Data Analytcis Course,5435.0,100.0,205.99,6.0,1607.0
2024-11-02,11,5,2,Google,Data Analytcis Course,3915.0,89.0,207.63,7.0,1454.0
2024-11-15,11,4,15,Google,DataAnalyticsCourse,4231.0,147.0,186.73,5.0,1271.0
2024-11-28,11,3,28,Google,Data Analytics Corse,3225.0,153.0,240.34,8.0,1313.0
2024-11-29,11,4,29,Google,Data Analytcis Course,3996.0,164.0,202.56,10.0,1880.0
2024-11-06,11,2,6,Google,Data Analytics Corse,5949.0,124.0,218.12,10.0,1019.0
2024-11-03,11,6,3,Google,Data Anlytics Corse,5740.0,189.0,231.73,5.0,1306.0
2024-11-01,11,4,1,Google,Data Analytics Corse,5354.0,142.0,247.32,4.0,1828.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,4587.0,127.0,199.63,5.0,1319.0
2024-11-02,11,5,2,Google,Data Anlytics Corse,3957.0,174.0,181.56,3.0,1385.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,5971.0,183.0,207.43,7.0,1325.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,3455.0,190.0,213.11,7.0,1730.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,5748.0,116.0,188.91,7.0,1368.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4387.0,199.0,206.92,9.0,1054.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,4103.0,181.0,0.0,8.0,1103.0
2024-11-22,11,4,22,Google,Data Analytics Corse,3253.0,197.0,243.38,3.0,1606.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,4492.0,136.0,205.0,4.0,1319.0
2024-11-09,11,5,9,Google,Data Analytics Corse,3153.0,128.0,236.34,6.0,1050.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,4794.0,163.0,204.35,3.0,1978.0
2024-11-26,11,1,26,Google,Data Analytics Corse,5210.0,199.0,212.53,10.0,1749.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,5326.0,169.0,0.0,5.0,1030.0
2024-11-18,11,0,18,Google,Data Analytics Corse,3961.0,138.0,247.45,3.0,1601.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,5937.0,0.0,231.01,4.0,1448.0
2024-11-22,11,4,22,Google,Data Anlytics Corse,4904.0,154.0,247.11,8.0,0.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,3149.0,105.0,233.19,10.0,1135.0
2024-11-18,11,0,18,Google,Data Analytcis Course,5963.0,89.0,209.41,9.0,1066.0
2024-11-10,11,6,10,Google,DataAnalyticsCourse,3808.0,125.0,191.42,7.0,1783.0
2024-11-05,11,1,5,Google,Data Anlytics Corse,3938.0,175.0,186.09,9.0,1218.0
2024-11-04,11,0,4,Google,Data Anlytics Corse,5521.0,175.0,207.4,3.0,1616.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,0.0,183.0,198.12,10.0,0.0
2024-11-18,11,0,18,Google,Data Analytics Corse,5466.0,182.0,206.3,4.0,1816.0
2024-11-28,11,3,28,Google,Data Analytics Corse,4528.0,0.0,235.96,4.0,1926.0
2024-11-11,11,0,11,Google,Data Analytcis Course,4904.0,168.0,220.19,6.0,1870.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,5057.0,150.0,220.26,5.0,0.0
2024-11-04,11,0,4,Google,Data Analytcis Course,3390.0,152.0,209.39,6.0,1620.0
2024-11-20,11,2,20,Google,DataAnalyticsCourse,3532.0,113.0,247.57,6.0,1273.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,3683.0,93.0,201.45,10.0,1331.0
2024-11-01,11,4,1,Google,DataAnalyticsCourse,5031.0,141.0,189.92,5.0,1093.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5660.0,191.0,192.49,5.0,1023.0
2024-11-18,11,0,18,Google,Data Analytcis Course,3450.0,187.0,234.31,9.0,1609.0
2024-11-28,11,3,28,Google,Data Anlytics Corse,4804.0,118.0,227.98,9.0,1064.0
2024-11-03,11,6,3,Google,Data Analytics Corse,5983.0,184.0,242.62,6.0,1538.0
2024-11-10,11,6,10,Google,Data Anlytics Corse,5051.0,167.0,202.95,10.0,1812.0
2024-11-21,11,3,21,Google,Data Analytics Corse,3815.0,162.0,221.44,7.0,1728.0
2024-11-14,11,3,14,Google,Data Analytcis Course,5370.0,125.0,183.67,10.0,1815.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,4451.0,102.0,219.15,7.0,1491.0
2024-11-22,11,4,22,Google,Data Analytcis Course,4243.0,141.0,190.94,6.0,0.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3844.0,121.0,242.19,3.0,1897.0
2024-11-23,11,5,23,Google,Data Analytics Corse,4023.0,142.0,186.79,3.0,1172.0
2024-11-13,11,2,13,Google,Data Analytics Corse,4409.0,150.0,223.45,7.0,1578.0
2024-11-27,11,2,27,Google,Data Anlytics Corse,3109.0,117.0,239.1,3.0,0.0
2024-11-28,11,3,28,Google,Data Analytcis Course,5613.0,142.0,180.45,9.0,1978.0
2024-11-13,11,2,13,Google,Data Analytcis Course,4821.0,103.0,214.54,6.0,1408.0
2024-11-06,11,2,6,Google,Data Anlytics Corse,3289.0,187.0,186.04,5.0,1645.0
2024-11-29,11,4,29,Google,DataAnalyticsCourse,4441.0,172.0,209.18,10.0,0.0
2024-11-29,11,4,29,Google,Data Analytcis Course,3000.0,105.0,185.97,6.0,1993.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4156.0,181.0,245.68,10.0,1336.0
2024-11-23,11,5,23,Google,Data Analytics Corse,5314.0,172.0,240.69,9.0,1998.0
2024-11-25,11,0,25,Google,Data Anlytics Corse,4655.0,98.0,182.99,10.0,1918.0
2024-11-10,11,6,10,Google,Data Analytics Corse,3226.0,92.0,236.27,6.0,1473.0
2024-11-25,11,0,25,Google,Data Analytcis Course,5246.0,102.0,234.71,4.0,1903.0
2024-11-08,11,4,8,Google,Data Analytcis Course,5545.0,143.0,246.64,9.0,1105.0
2024-11-07,11,3,7,Google,Data Analytics Corse,4069.0,111.0,203.57,4.0,1724.0
2024-11-24,11,6,24,Google,Data Analytics Corse,4689.0,116.0,198.9,3.0,1553.0
2024-11-20,11,2,20,Google,Data Analytcis Course,3907.0,148.0,199.43,7.0,1253.0
2024-11-30,11,5,30,Google,Data Analytics Corse,5137.0,90.0,219.64,7.0,1958.0
2024-11-28,11,3,28,Google,Data Analytcis Course,3836.0,80.0,209.37,7.0,1937.0
2024-11-24,11,6,24,Google,DataAnalyticsCourse,4727.0,188.0,245.59,6.0,1321.0
2024-11-18,11,0,18,Google,Data Anlytics Corse,3880.0,114.0,0.0,3.0,1217.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,3639.0,112.0,185.6,7.0,1517.0
2024-11-15,11,4,15,Google,Data Analytcis Course,3858.0,96.0,199.81,7.0,1672.0
2024-11-23,11,5,23,Google,Data Analytics Corse,3699.0,0.0,186.22,0.0,1218.0
2024-11-02,11,5,2,Google,DataAnalyticsCourse,5955.0,172.0,216.07,7.0,1323.0
2024-11-30,11,5,30,Google,DataAnalyticsCourse,5520.0,134.0,189.43,10.0,1319.0
2024-11-11,11,0,11,Google,Data Anlytics Corse,3884.0,148.0,233.46,5.0,1138.0
2024-11-09,11,5,9,Google,DataAnalyticsCourse,5361.0,191.0,220.04,10.0,1034.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,5384.0,168.0,235.64,3.0,0.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4388.0,84.0,238.98,4.0,1271.0
2024-11-25,11,0,25,Google,DataAnalyticsCourse,5699.0,80.0,213.94,6.0,1511.0
2024-11-14,11,3,14,Google,Data Analytcis Course,3705.0,136.0,212.05,9.0,1471.0
2024-11-10,11,6,10,Google,Data Analytcis Course,3256.0,0.0,233.35,7.0,1106.0
2024-11-09,11,5,9,Google,Data Anlytics Corse,4026.0,157.0,192.69,3.0,1028.0
2024-11-22,11,4,22,Google,DataAnalyticsCourse,3148.0,0.0,182.49,3.0,1493.0
2024-11-11,11,0,11,Google,Data Analytcis Course,5244.0,137.0,187.79,0.0,1915.0
2024-11-13,11,2,13,Google,Data Anlytics Corse,5220.0,121.0,200.98,5.0,1773.0
2024-11-10,11,6,10,Google,Data Analytcis Course,5430.0,169.0,233.01,0.0,2000.0
2024-11-16,11,5,16,Google,Data Anlytics Corse,4693.0,83.0,188.45,6.0,1539.0
2024-11-12,11,1,12,Google,DataAnalyticsCourse,4723.0,175.0,237.92,0.0,1906.0
2024-11-21,11,3,21,Google,Data Analytics Corse,5812.0,123.0,180.11,4.0,1293.0
2024-11-14,11,3,14,Google,Data Anlytics Corse,4611.0,135.0,0.0,7.0,1697.0
2024-11-26,11,1,26,Google,Data Analytics Corse,4960.0,126.0,228.68,3.0,1114.0
2024-11-09,11,5,9,Google,Data Analytics Corse,4549.0,171.0,181.87,3.0,1965.0
2024-11-05,11,1,5,Google,Data Analytics Corse,4803.0,185.0,248.77,5.0,1806.0
2024-11-20,11,2,20,Google,Data Anlytics Corse,3164.0,157.0,227.73,3.0,0.0
2024-11-17,11,6,17,Google,DataAnalyticsCourse,3343.0,123.0,190.66,5.0,1562.0
2024-11-19,11,1,19,Google,DataAnalyticsCourse,5718.0,122.0,211.65,4.0,1857.0
2024-11-16,11,5,16,Google,DataAnalyticsCourse,3754.0,97.0,180.42,10.0,1011.0
